sample	contig	qlen	HumGut_name	ref	sstart	send	host_genus	host_species
B16_6_months	k141_67565	53763	HumGut_12993	kraken:taxid|3012993|HumGut_12993_1	2799735	2746270	Clostridioides	Clostridioides difficile
B16_6_months	k141_71614	10338	HumGut_2538	kraken:taxid|3002538|HumGut_2538_1	2894244	2884008	Flavonifractor	Flavonifractor plautii
B16_6_months	k141_72143	11121	HumGut_12993	kraken:taxid|3012993|HumGut_12993_1	2644110	2655222	Clostridioides	Clostridioides difficile
B16_6_months	k141_72576_phage185_3_18227_19_0.57	18225	HumGut_28317	kraken:taxid|3028317|HumGut_28317_1	883303	900997	Clostridium	Clostridium perfringens
B16_6_months	k141_73718	13784	HumGut_27808	kraken:taxid|3027808|HumGut_27808_1	921357	907576	Lancefieldella	Lancefieldella parvula
B16_6_months	k141_73718	13784	HumGut_28081	kraken:taxid|3028081|HumGut_28081_1	1451847	1465640	Atopobium	Atopobium sp. ICM42b
B16_6_months	k141_73718	13784	HumGut_29520	kraken:taxid|3029520|HumGut_29520_1	116143	129940	Atopobium	Atopobium sp. ICM42b
B16_6_months	k141_73718	13784	HumGut_29565	kraken:taxid|3029565|HumGut_29565_1	970450	956669	Lancefieldella	Lancefieldella parvula
B17_6_months	k141_10742_phage316_101_35641_28_0.75	35541	HumGut_16775	kraken:taxid|3016775|HumGut_16775_1	1709224	1676482	Eubacterium	uncultured Eubacterium sp.
B17_6_months	k141_11486_phage105_4046_21305_18_0.56	17260	HumGut_5969	kraken:taxid|3005969|HumGut_5969_1	173246	155986	Streptococcus	Streptococcus vestibularis
B17_6_months	k141_14116_phage52_185555_203096_17_0.63	17542	HumGut_16588	kraken:taxid|3016588|HumGut_16588_1	1759888	1742348	Enterobacter	Enterobacter cloacae
B17_6_months	k141_14116_phage52_185555_203096_17_0.63	17542	HumGut_28248	kraken:taxid|3028248|HumGut_28248_1	2772150	2754610	Superficieibacter	Superficieibacter electus
B17_6_months	k141_1457_1_checkv_30176-41325/41325	11150	HumGut_2538	kraken:taxid|3002538|HumGut_2538_1	2884122	2894244	Flavonifractor	Flavonifractor plautii
B17_6_months	k141_16207	19097	HumGut_10841	kraken:taxid|3010841|HumGut_10841_1	6481775	6462680	Eisenbergiella	Eisenbergiella tayi
B17_6_months	k141_16207	19097	HumGut_12811	kraken:taxid|3012811|HumGut_12811_1	175665	194556	NA	Clostridiales bacterium 1_7_47FAA
B17_6_months	k141_16207	19097	HumGut_15290	kraken:taxid|3015290|HumGut_15290_1	4272677	4253786	NA	uncultured Clostridiales bacterium
B17_6_months	k141_16207	19097	HumGut_3820	kraken:taxid|3003820|HumGut_3820_1	442515	461599	Eubacterium	Eubacterium sp. OM08-24
B17_6_months	k141_16207	19097	HumGut_73	kraken:taxid|3000073|HumGut_73_1	1426449	1407558	Faecalibacterium	Faecalibacterium prausnitzii
B17_6_months	k141_17310	13044	HumGut_10777	kraken:taxid|3010777|HumGut_10777_1	1717315	1704619	Gemmiger	Gemmiger sp. An50
B17_6_months	k141_181	26935	HumGut_14574	kraken:taxid|3014574|HumGut_14574_1	315745	290870	Streptococcus	Streptococcus oralis
B17_6_months	k141_18155_1_checkv_1-25073/142811	25073	HumGut_16726	kraken:taxid|3016726|HumGut_16726_1	1447730	1423798	Rothia	Rothia mucilaginosa
B17_6_months	k141_18901	24941	HumGut_15217	kraken:taxid|3015217|HumGut_15217_1	357566	382505	Veillonella	Veillonella atypica
B17_6_months	k141_18901	24941	HumGut_15884	kraken:taxid|3015884|HumGut_15884_1	829767	854700	Veillonella	Veillonella atypica
B17_6_months	k141_18901	24941	HumGut_16646	kraken:taxid|3016646|HumGut_16646_1	439881	414940	Veillonella	Veillonella atypica
B17_6_months	k141_18901	24941	HumGut_20445	kraken:taxid|3020445|HumGut_20445_1	258386	283324	Veillonella	Veillonella atypica
B17_6_months	k141_18901	24941	HumGut_25616	kraken:taxid|3025616|HumGut_25616_1	1693890	1668960	Veillonella	Veillonella atypica
B17_6_months	k141_19131_phage274_37706_48149_10_0.51	10444	HumGut_10106	kraken:taxid|3010106|HumGut_10106_1	2064876	2075295	Streptococcus	Streptococcus parasanguinis
B17_6_months	k141_19131_phage274_37706_48149_10_0.51	10444	HumGut_10475	kraken:taxid|3010475|HumGut_10475_1	1205393	1194948	Streptococcus	Streptococcus parasanguinis
B17_6_months	k141_19131_phage274_37706_48149_10_0.51	10444	HumGut_10634	kraken:taxid|3010634|HumGut_10634_1	1524083	1534529	Streptococcus	Streptococcus parasanguinis
B17_6_months	k141_19131_phage274_37706_48149_10_0.51	10444	HumGut_10660	kraken:taxid|3010660|HumGut_10660_1	879219	868776	Streptococcus	Streptococcus parasanguinis
B17_6_months	k141_19131_phage274_37706_48149_10_0.51	10444	HumGut_10722	kraken:taxid|3010722|HumGut_10722_1	1797560	1808003	Streptococcus	Streptococcus parasanguinis
B17_6_months	k141_19131_phage274_37706_48149_10_0.51	10444	HumGut_10782	kraken:taxid|3010782|HumGut_10782_1	266584	256136	Streptococcus	Streptococcus parasanguinis
B17_6_months	k141_19131_phage274_37706_48149_10_0.51	10444	HumGut_10855	kraken:taxid|3010855|HumGut_10855_1	37655	48101	Streptococcus	Streptococcus parasanguinis
B17_6_months	k141_19131_phage274_37706_48149_10_0.51	10444	HumGut_11022	kraken:taxid|3011022|HumGut_11022_1	1904222	1893776	Streptococcus	Streptococcus parasanguinis
B17_6_months	k141_19131_phage274_37706_48149_10_0.51	10444	HumGut_11052	kraken:taxid|3011052|HumGut_11052_1	4694	15135	Streptococcus	Streptococcus parasanguinis
B17_6_months	k141_19131_phage274_37706_48149_10_0.51	10444	HumGut_11100	kraken:taxid|3011100|HumGut_11100_1	1234663	1245106	Streptococcus	Streptococcus parasanguinis
B17_6_months	k141_19131_phage274_37706_48149_10_0.51	10444	HumGut_11101	kraken:taxid|3011101|HumGut_11101_1	1308880	1319324	Streptococcus	Streptococcus parasanguinis
B17_6_months	k141_19131_phage274_37706_48149_10_0.51	10444	HumGut_11104	kraken:taxid|3011104|HumGut_11104_1	1827874	1838319	Streptococcus	Streptococcus parasanguinis
B17_6_months	k141_19131_phage274_37706_48149_10_0.51	10444	HumGut_11125	kraken:taxid|3011125|HumGut_11125_1	1969108	1979551	Streptococcus	Streptococcus parasanguinis
B17_6_months	k141_19131_phage274_37706_48149_10_0.51	10444	HumGut_11145	kraken:taxid|3011145|HumGut_11145_1	512006	501563	Streptococcus	Streptococcus parasanguinis
B17_6_months	k141_19131_phage274_37706_48149_10_0.51	10444	HumGut_11213	kraken:taxid|3011213|HumGut_11213_1	704029	714473	Streptococcus	Streptococcus oralis
B17_6_months	k141_19131_phage274_37706_48149_10_0.51	10444	HumGut_11217	kraken:taxid|3011217|HumGut_11217_1	549033	559478	Streptococcus	Streptococcus parasanguinis
B17_6_months	k141_19131_phage274_37706_48149_10_0.51	10444	HumGut_11228	kraken:taxid|3011228|HumGut_11228_1	1372771	1362327	Streptococcus	Streptococcus parasanguinis
B17_6_months	k141_19131_phage274_37706_48149_10_0.51	10444	HumGut_11237	kraken:taxid|3011237|HumGut_11237_1	1208469	1198025	Streptococcus	Streptococcus parasanguinis
B17_6_months	k141_19131_phage274_37706_48149_10_0.51	10444	HumGut_11240	kraken:taxid|3011240|HumGut_11240_1	2111365	2100920	Streptococcus	Streptococcus parasanguinis
B17_6_months	k141_19131_phage274_37706_48149_10_0.51	10444	HumGut_11263	kraken:taxid|3011263|HumGut_11263_1	1884111	1894555	Streptococcus	Streptococcus parasanguinis
B17_6_months	k141_19131_phage274_37706_48149_10_0.51	10444	HumGut_11283	kraken:taxid|3011283|HumGut_11283_1	215214	204770	Streptococcus	Streptococcus parasanguinis
B17_6_months	k141_19131_phage274_37706_48149_10_0.51	10444	HumGut_11318	kraken:taxid|3011318|HumGut_11318_1	1532951	1522506	Streptococcus	Streptococcus parasanguinis
B17_6_months	k141_19131_phage274_37706_48149_10_0.51	10444	HumGut_11321	kraken:taxid|3011321|HumGut_11321_1	1885046	1895490	Streptococcus	Streptococcus parasanguinis
B17_6_months	k141_19131_phage274_37706_48149_10_0.51	10444	HumGut_11326	kraken:taxid|3011326|HumGut_11326_1	1823485	1813041	Streptococcus	Streptococcus parasanguinis
B17_6_months	k141_19131_phage274_37706_48149_10_0.51	10444	HumGut_11330	kraken:taxid|3011330|HumGut_11330_1	1566726	1577175	Streptococcus	Streptococcus parasanguinis
B17_6_months	k141_19131_phage274_37706_48149_10_0.51	10444	HumGut_11356	kraken:taxid|3011356|HumGut_11356_1	164716	175159	Streptococcus	Streptococcus parasanguinis
B17_6_months	k141_19131_phage274_37706_48149_10_0.51	10444	HumGut_11376	kraken:taxid|3011376|HumGut_11376_1	1481380	1470936	Streptococcus	Streptococcus parasanguinis
B17_6_months	k141_19131_phage274_37706_48149_10_0.51	10444	HumGut_11405	kraken:taxid|3011405|HumGut_11405_1	584190	573746	Streptococcus	Streptococcus parasanguinis
B17_6_months	k141_19131_phage274_37706_48149_10_0.51	10444	HumGut_11424	kraken:taxid|3011424|HumGut_11424_1	2081686	2071243	Streptococcus	Streptococcus parasanguinis
B17_6_months	k141_19131_phage274_37706_48149_10_0.51	10444	HumGut_11432	kraken:taxid|3011432|HumGut_11432_1	1284094	1294537	Streptococcus	Streptococcus parasanguinis
B17_6_months	k141_19131_phage274_37706_48149_10_0.51	10444	HumGut_11443	kraken:taxid|3011443|HumGut_11443_1	1638330	1648776	Streptococcus	Streptococcus parasanguinis
B17_6_months	k141_19131_phage274_37706_48149_10_0.51	10444	HumGut_11445	kraken:taxid|3011445|HumGut_11445_1	17818	7375	Streptococcus	Streptococcus parasanguinis
B17_6_months	k141_19131_phage274_37706_48149_10_0.51	10444	HumGut_11637	kraken:taxid|3011637|HumGut_11637_1	152580	142135	Streptococcus	Streptococcus salivarius
B17_6_months	k141_19131_phage274_37706_48149_10_0.51	10444	HumGut_11681	kraken:taxid|3011681|HumGut_11681_1	771749	782193	Streptococcus	Streptococcus parasanguinis
B17_6_months	k141_19131_phage274_37706_48149_10_0.51	10444	HumGut_12498	kraken:taxid|3012498|HumGut_12498_1	1295202	1284760	Streptococcus	Streptococcus sp. F0442
B17_6_months	k141_19131_phage274_37706_48149_10_0.51	10444	HumGut_14185	kraken:taxid|3014185|HumGut_14185_1	1780391	1770418	Streptococcus	Streptococcus sp. HSISM1
B17_6_months	k141_19131_phage274_37706_48149_10_0.51	10444	HumGut_14768	kraken:taxid|3014768|HumGut_14768_1	199806	210251	Streptococcus	Streptococcus parasanguinis
B17_6_months	k141_19131_phage274_37706_48149_10_0.51	10444	HumGut_14900	kraken:taxid|3014900|HumGut_14900_1	792456	802900	Streptococcus	Streptococcus sp. HSISM1
B17_6_months	k141_19131_phage274_37706_48149_10_0.51	10444	HumGut_14996	kraken:taxid|3014996|HumGut_14996_1	46281	36536	Streptococcus	Streptococcus parasanguinis
B17_6_months	k141_19131_phage274_37706_48149_10_0.51	10444	HumGut_15025	kraken:taxid|3015025|HumGut_15025_1	773703	763259	Streptococcus	Streptococcus parasanguinis
B17_6_months	k141_19131_phage274_37706_48149_10_0.51	10444	HumGut_15115	kraken:taxid|3015115|HumGut_15115_1	210528	200083	Streptococcus	Streptococcus parasanguinis
B17_6_months	k141_19131_phage274_37706_48149_10_0.51	10444	HumGut_15121	kraken:taxid|3015121|HumGut_15121_1	31288	20842	Streptococcus	Streptococcus parasanguinis
B17_6_months	k141_19131_phage274_37706_48149_10_0.51	10444	HumGut_15210	kraken:taxid|3015210|HumGut_15210_1	151320	140876	Streptococcus	Streptococcus parasanguinis
B17_6_months	k141_19131_phage274_37706_48149_10_0.51	10444	HumGut_15221	kraken:taxid|3015221|HumGut_15221_1	119177	108732	Streptococcus	Streptococcus parasanguinis
B17_6_months	k141_19131_phage274_37706_48149_10_0.51	10444	HumGut_15466	kraken:taxid|3015466|HumGut_15466_1	218076	207631	Streptococcus	Streptococcus parasanguinis
B17_6_months	k141_19131_phage274_37706_48149_10_0.51	10444	HumGut_15726	kraken:taxid|3015726|HumGut_15726_1	1009100	1019543	Streptococcus	Streptococcus oralis
B17_6_months	k141_19131_phage274_37706_48149_10_0.51	10444	HumGut_16867	kraken:taxid|3016867|HumGut_16867_1	119412	108969	Streptococcus	Streptococcus parasanguinis
B17_6_months	k141_19131_phage274_37706_48149_10_0.51	10444	HumGut_17950	kraken:taxid|3017950|HumGut_17950_1	133862	123418	Streptococcus	Streptococcus parasanguinis
B17_6_months	k141_19131_phage274_37706_48149_10_0.51	10444	HumGut_18690	kraken:taxid|3018690|HumGut_18690_1	283690	294134	Streptococcus	Streptococcus sp. HSISM1
B17_6_months	k141_19131_phage274_37706_48149_10_0.51	10444	HumGut_18758	kraken:taxid|3018758|HumGut_18758_1	45551	35107	Streptococcus	Streptococcus parasanguinis
B17_6_months	k141_19131_phage274_37706_48149_10_0.51	10444	HumGut_19114	kraken:taxid|3019114|HumGut_19114_1	29425	39872	Streptococcus	Streptococcus parasanguinis
B17_6_months	k141_19131_phage274_37706_48149_10_0.51	10444	HumGut_20408	kraken:taxid|3020408|HumGut_20408_1	94491	104933	Streptococcus	Streptococcus parasanguinis
B17_6_months	k141_19131_phage274_37706_48149_10_0.51	10444	HumGut_8328	kraken:taxid|3008328|HumGut_8328_1	44046	54492	Streptococcus	Streptococcus salivarius
B17_6_months	k141_1973_phage187_61297_79319_13_0.55	18023	HumGut_7440	kraken:taxid|3007440|HumGut_7440_1	511483	494826	Clostridium	Clostridium clostridioforme CAG:132
B17_6_months	k141_21859_1_checkv_233539-260318/260318	26780	HumGut_318	kraken:taxid|3000318|HumGut_318_1	32049	5270	Blautia	Blautia wexlerae
B17_6_months	k141_22009_phage285_27239_38289_13_0.6	11051	HumGut_11431	kraken:taxid|3011431|HumGut_11431_1	191498	180457	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B18_6_months	k141_10158	13079	HumGut_20279	kraken:taxid|3020279|HumGut_20279_1	1776746	1763674	Xylanimonas	Xylanimonas cellulosilytica
B18_6_months	k141_10158	13079	HumGut_20938	kraken:taxid|3020938|HumGut_20938_1	633110	646183	Sanguibacter	Sanguibacter keddieii
B18_6_months	k141_10158	13079	HumGut_26172	kraken:taxid|3026172|HumGut_26172_1	1253533	1266600	Schaalia	Schaalia odontolytica
B18_6_months	k141_10158	13079	HumGut_27243	kraken:taxid|3027243|HumGut_27243_1	570691	557621	Schaalia	Schaalia odontolytica
B18_6_months	k141_10158	13079	HumGut_27591	kraken:taxid|3027591|HumGut_27591_1	2320917	2307847	Schaalia	Schaalia odontolytica
B18_6_months	k141_11803_phage11_3_22010_20_0.73	22008	HumGut_3973	kraken:taxid|3003973|HumGut_3973_1	2231816	2211476	Paraprevotella	Paraprevotella clara
B18_6_months	k141_13801	13874	HumGut_22018	kraken:taxid|3022018|HumGut_22018_1	51128	64187	Actinomyces	Actinomyces sp. HMSC035G02
B18_6_months	k141_16153_phage307_296_14863_16_0.7	14568	HumGut_11652	kraken:taxid|3011652|HumGut_11652_1	528950	543517	Enterococcus	Enterococcus faecalis
B18_6_months	k141_16631	14000	HumGut_20281	kraken:taxid|3020281|HumGut_20281_1	425531	411536	Actinomyces	Actinomyces sp. HMSC035G02
B18_6_months	k141_16785_phage68_36629_49055_15_0.64	12427	HumGut_12983	kraken:taxid|3012983|HumGut_12983_1	2033946	2022205	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B18_6_months	k141_16785_phage70_86788_97532_11_0.61	10745	HumGut_11431	kraken:taxid|3011431|HumGut_11431_1	191184	180457	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B18_6_months	k141_18235_phage389_2_14940_16_0.69	14939	HumGut_1608	kraken:taxid|3001608|HumGut_1608_1	2577507	2563675	Blautia	Blautia obeum
B18_6_months	k141_18235_phage389_2_14940_16_0.69	14939	HumGut_2242	kraken:taxid|3002242|HumGut_2242_1	2917082	2903235	Ruminococcus	uncultured Ruminococcus sp.
B18_6_months	k141_18235_phage389_2_14940_16_0.69	14939	HumGut_2976	kraken:taxid|3002976|HumGut_2976_1	379895	364956	Ruminococcus	Ruminococcus sp. AM42-11
B18_6_months	k141_18235_phage389_2_14940_16_0.69	14939	HumGut_3054	kraken:taxid|3003054|HumGut_3054_1	3275927	3262107	Ruminococcus	uncultured Ruminococcus sp.
B18_6_months	k141_20060	18166	HumGut_10584	kraken:taxid|3010584|HumGut_10584_1	44915	63069	Streptococcus	Streptococcus sp. C150
B18_6_months	k141_20060	18166	HumGut_12702	kraken:taxid|3012702|HumGut_12702_1	242316	259345	Streptococcus	Streptococcus sp. C150
B18_6_months	k141_20060	18166	HumGut_12768	kraken:taxid|3012768|HumGut_12768_1	657731	639580	Streptococcus	Streptococcus sp. C150
B18_6_months	k141_25535_phage397_603_13356_13_0.73	12754	HumGut_28283	kraken:taxid|3028283|HumGut_28283_1	202656	215415	Actinomyces	Actinomyces graevenitzii
B18_6_months	k141_26036	14149	HumGut_5885	kraken:taxid|3005885|HumGut_5885_1	3459635	3473060	Bacteroides	Bacteroides thetaiotaomicron
B18_6_months	k141_28534_phage43_17662_47634_16_0.62	29973	HumGut_10971	kraken:taxid|3010971|HumGut_10971_1	2485113	2515051	Clostridium	uncultured Clostridium sp.
B18_6_months	k141_28534_phage43_17662_47634_16_0.62	29973	HumGut_13957	kraken:taxid|3013957|HumGut_13957_1	1062925	1092863	NA	Firmicutes bacterium CAG:534
B18_6_months	k141_28534_phage43_17662_47634_16_0.62	29973	HumGut_2515	kraken:taxid|3002515|HumGut_2515_1	3626965	3654172	Blautia	Blautia sp. SG-772
B18_6_months	k141_28595	17400	HumGut_24410	kraken:taxid|3024410|HumGut_24410_1	143171	125893	Veillonella	Veillonella atypica
B18_6_months	k141_33736_phage229_10710_20910_12_0.83	10201	HumGut_11652	kraken:taxid|3011652|HumGut_11652_1	1498627	1488427	Enterococcus	Enterococcus faecalis
B18_6_months	k141_4314	15440	HumGut_3424	kraken:taxid|3003424|HumGut_3424_1	2989496	2974152	Alistipes	Alistipes finegoldii
B18_6_months	k141_5285	55163	HumGut_3426	kraken:taxid|3003426|HumGut_3426_1	70970	19099	Escherichia	Escherichia coli
B18_6_months	k141_6280	21275	HumGut_3424	kraken:taxid|3003424|HumGut_3424_1	2974156	2952883	Alistipes	Alistipes finegoldii
B18_6_months	k141_6693	10725	HumGut_30204	kraken:taxid|3030204|HumGut_30204_1	220630	231353	Lacticaseibacillus	Lacticaseibacillus rhamnosus
B18_6_months	k141_897_phage135_40221_50724_11_0.61	10504	HumGut_14497	kraken:taxid|3014497|HumGut_14497_1	1709751	1719485	Bifidobacterium	Bifidobacterium dentium
B18_6_months	k141_9593_phage31_2_17813_21_0.77	17812	HumGut_11652	kraken:taxid|3011652|HumGut_11652_1	294280	312091	Enterococcus	Enterococcus faecalis
B19_12_months	k141_101069_1_checkv_1-10391/27366	10391	HumGut_4490	kraken:taxid|3004490|HumGut_4490_1	988992	999005	Blautia	uncultured Blautia sp.
B19_12_months	k141_103814	14588	HumGut_10052	kraken:taxid|3010052|HumGut_10052_1	2762222	2776812	Eggerthella	Eggerthella lenta
B19_12_months	k141_103814	14588	HumGut_15493	kraken:taxid|3015493|HumGut_15493_1	14821	28471	Eggerthella	Eggerthella lenta
B19_12_months	k141_103814	14588	HumGut_16480	kraken:taxid|3016480|HumGut_16480_1	42072	28600	Eggerthella	Eggerthella lenta
B19_12_months	k141_106588	10129	HumGut_12835	kraken:taxid|3012835|HumGut_12835_1	1695945	1685817	Veillonella	Veillonella parvula
B19_12_months	k141_106588	10129	HumGut_20183	kraken:taxid|3020183|HumGut_20183_1	1684221	1675071	Veillonella	Veillonella parvula
B19_12_months	k141_106588	10129	HumGut_22558	kraken:taxid|3022558|HumGut_22558_1	418018	428146	Veillonella	Veillonella parvula
B19_12_months	k141_106588	10129	HumGut_24960	kraken:taxid|3024960|HumGut_24960_1	1946512	1955680	Veillonella	Veillonella parvula
B19_12_months	k141_106604	27847	HumGut_2827	kraken:taxid|3002827|HumGut_2827_1	516828	544635	Eubacterium	uncultured Eubacterium sp.
B19_12_months	k141_106933	13680	HumGut_2785	kraken:taxid|3002785|HumGut_2785_1	40817	28468	Anaerostipes	Anaerostipes hadrus
B19_12_months	k141_106933	13680	HumGut_4648	kraken:taxid|3004648|HumGut_4648_1	2752825	2739963	NA	uncultured Clostridiales bacterium
B19_12_months	k141_12587_phage1039_3973_14873_11_0.6	10901	HumGut_12993	kraken:taxid|3012993|HumGut_12993_1	3183670	3194570	Clostridioides	Clostridioides difficile
B19_12_months	k141_12587_phage1039_3973_14873_11_0.6	10901	HumGut_13313	kraken:taxid|3013313|HumGut_13313_1	542988	532087	Clostridioides	Clostridioides difficile
B19_12_months	k141_12587_phage1039_3973_14873_11_0.6	10901	HumGut_21438	kraken:taxid|3021438|HumGut_21438_1	2507557	2496664	Clostridioides	Clostridioides difficile
B19_12_months	k141_12587_phage1039_3973_14873_11_0.6	10901	HumGut_22248	kraken:taxid|3022248|HumGut_22248_1	1807628	1818509	Clostridioides	Clostridioides difficile
B19_12_months	k141_14287	49117	HumGut_21	kraken:taxid|3000021|HumGut_21_1	1595152	1641297	Roseburia	Roseburia faecis
B19_12_months	k141_14287	49117	HumGut_2250	kraken:taxid|3002250|HumGut_2250_1	422797	468377	Roseburia	Roseburia sp. CAG:197
B19_12_months	k141_14287	49117	HumGut_2966	kraken:taxid|3002966|HumGut_2966_1	564885	610461	Roseburia	Roseburia sp. CAG:197
B19_12_months	k141_16205_phage476_4292_21052_16_0.54	16761	HumGut_27034	kraken:taxid|3027034|HumGut_27034_1	2236220	2219460	Limosilactobacillus	Limosilactobacillus reuteri
