sample	contig	qlen	ref	sstart	send	host_genus	host_species
B25_12_months	k141_164696_phage1326_2_14197_24_0.64	14196	B18_6_months__214856_Alistipes_finegoldii__k141_17182	1	13729	Alistipes	Alistipes finegoldii
B25_12_months	k141_166381	31012	B25_12_months__39777_Veillonella_atypica__k141_166381	1	31012	Veillonella	Veillonella atypica
B25_12_months	k141_166585	31767	B25_12_months__33038_[Ruminococcus]_gnavus__k141_166585	1	31767	Mediterraneibacter	[Ruminococcus] gnavus
B25_12_months	k141_166585	31767	B19_12_months__33038_[Ruminococcus]_gnavus__k141_65342	21012	52776	Mediterraneibacter	[Ruminococcus] gnavus
B25_12_months	k141_166585	31767	B10_6_months__33038_[Ruminococcus]_gnavus__k141_19176	17171	48935	Mediterraneibacter	[Ruminococcus] gnavus
B25_12_months	k141_16716_phage1284_298_24785_35_0.74	24487	B25_12_months__290055_Faecalicatena_fissicatena__k141_16716	299	24785	Faecalicatena	Faecalicatena fissicatena
B25_12_months	k141_167737_phage55_3_13303_11_0.71	13301	B25_12_months__1287640_Anaerococcus_obesiensis__k141_167737	4	13304	Anaerococcus	Anaerococcus obesiensis
B25_12_months	k141_168005_phage148_1096_12135_11_0.68	11040	B25_12_months__28116_Bacteroides_ovatus__k141_168005	1097	12136	Bacteroides	Bacteroides ovatus
B25_12_months	k141_168005_phage148_1096_12135_11_0.68	11040	B15_6_months__823_Parabacteroides_distasonis__k141_1430	16593	6284	Parabacteroides	Parabacteroides distasonis
B25_12_months	k141_168005_phage148_1096_12135_11_0.68	11040	B32_12_months__823_Parabacteroides_distasonis__k141_70412	1073	11369	Parabacteroides	Parabacteroides distasonis
B25_12_months	k141_168005_phage149_18555_33086_17_0.64	14532	B25_12_months__28116_Bacteroides_ovatus__k141_168005	18556	33087	Bacteroides	Bacteroides ovatus
B25_12_months	k141_168514_phage273_88289_105135_12_0.52	16847	B23_12_months__1776392_Massilimicrobiota_timonensis__k141_42532	23367	40213	Massilimicrobiota	Massilimicrobiota timonensis
B25_12_months	k141_168570	20247	B25_12_months__1871006_Bacteroides_congonensis__k141_168570	1	20247	Bacteroides	Bacteroides congonensis
B25_12_months	k141_168681	12710	B39_1_month__28116_Bacteroides_ovatus__k141_35687	34203	21633	Bacteroides	Bacteroides ovatus
B25_12_months	k141_169053_1_checkv_6585-47722/47722	41138	B25_12_months__39777_Veillonella_atypica__k141_169053	6585	47722	Veillonella	Veillonella atypica
B25_12_months	k141_169687_1_checkv_32486-42857/60655	10372	B25_12_months__290055_Faecalicatena_fissicatena__k141_169687	32486	42857	Faecalicatena	Faecalicatena fissicatena
B25_12_months	k141_171814	17429	B25_12_months__33025_Phascolarctobacterium_faecium__k141_171814	1	17429	Phascolarctobacterium	Phascolarctobacterium faecium
B25_12_months	k141_173199	21424	B25_12_months__1660_Schaalia_odontolytica__k141_173199	1	21424	Schaalia	Schaalia odontolytica
B25_12_months	k141_176681_phage11_25943_38189_14_0.55	12247	B25_12_months__28117_Alistipes_putredinis__k141_176681	25944	38190	Alistipes	Alistipes putredinis
B25_12_months	k141_176753	18383	B20_6_months__1685_Bifidobacterium_breve__k141_11975	81797	63491	Bifidobacterium	Bifidobacterium breve
B25_12_months	k141_177657_phage195_3_12726_14_0.83	12724	B25_12_months__1776391_Romboutsia_timonensis__k141_177657	4	12727	Romboutsia	Romboutsia timonensis
B25_12_months	k141_177657_phage195_3_12726_14_0.83	12724	B33_12_months__1776391_Romboutsia_timonensis__k141_47251	34486	21762	Romboutsia	Romboutsia timonensis
B25_12_months	k141_17765_1_checkv_60943-93850/93850	32908	B35_12_months__47715_Lacticaseibacillus_rhamnosus__k141_56365	60971	93878	Lacticaseibacillus	Lacticaseibacillus rhamnosus
B25_12_months	k141_17765_1_checkv_60943-93850/93850	32908	B25_12_months__47715_Lacticaseibacillus_rhamnosus__k141_17765	60943	93850	Lacticaseibacillus	Lacticaseibacillus rhamnosus
B25_12_months	k141_17765_1_checkv_60943-93850/93850	32908	B16_6_months__47715_Lacticaseibacillus_rhamnosus__k141_62967	103148	136055	Lacticaseibacillus	Lacticaseibacillus rhamnosus
B25_12_months	k141_17765_1_checkv_60943-93850/93850	32908	B13_12_months__47715_Lacticaseibacillus_rhamnosus__k141_46003	60971	93878	Lacticaseibacillus	Lacticaseibacillus rhamnosus
B25_12_months	k141_17765_1_checkv_60943-93850/93850	32908	B8_12_months__47715_Lacticaseibacillus_rhamnosus__k141_82923	39394	6487	Lacticaseibacillus	Lacticaseibacillus rhamnosus
B25_12_months	k141_17765_1_checkv_60943-93850/93850	32908	B5_6_months__47715_Lacticaseibacillus_rhamnosus__k141_21126	60971	93878	Lacticaseibacillus	Lacticaseibacillus rhamnosus
B25_12_months	k141_17765_1_checkv_60943-93850/93850	32908	B2_6_months__47715_Lacticaseibacillus_rhamnosus__k141_37746	60971	93878	Lacticaseibacillus	Lacticaseibacillus rhamnosus
B25_12_months	k141_17765_1_checkv_60943-93850/93850	32908	B3_6_months__47715_Lacticaseibacillus_rhamnosus__k141_37305	36491	69398	Lacticaseibacillus	Lacticaseibacillus rhamnosus
B25_12_months	k141_17765_1_checkv_60943-93850/93850	32908	B4_12_months__47715_Lacticaseibacillus_rhamnosus__k141_13283	36999	69900	Lacticaseibacillus	Lacticaseibacillus rhamnosus
B25_12_months	k141_17765_1_checkv_60943-93850/93850	32908	B26_6_months__47715_Lacticaseibacillus_rhamnosus__k141_15394	32900	1	Lacticaseibacillus	Lacticaseibacillus rhamnosus
B25_12_months	k141_17765_1_checkv_60943-93850/93850	32908	B30_12_months__47715_Lacticaseibacillus_rhamnosus__k141_18405	32883	1	Lacticaseibacillus	Lacticaseibacillus rhamnosus
B25_12_months	k141_178074	42593	B25_12_months__1512_[Clostridium]_symbiosum__k141_178074	1	42593	Lachnoclostridium	[Clostridium] symbiosum
B25_12_months	k141_178718	40812	B25_12_months__820_Bacteroides_uniformis__k141_178718	1	40812	Bacteroides	Bacteroides uniformis
B25_12_months	k141_178718	40812	B2_1_month__820_Bacteroides_uniformis__k141_39415	53628	12821	Bacteroides	Bacteroides uniformis
B25_12_months	k141_178718	40812	B30_6_months__820_Bacteroides_uniformis__k141_9322	9112	49499	Bacteroides	Bacteroides uniformis
B25_12_months	k141_178924_phage410_1_13473_15_0.65	13473	B25_12_months__1287640_Anaerococcus_obesiensis__k141_178924	2	13474	Anaerococcus	Anaerococcus obesiensis
B25_12_months	k141_17894	38178	B21_12_months__1322_Blautia_hansenii__k141_39204	43565	5657	Blautia	Blautia hansenii
B25_12_months	k141_179007	13781	B25_12_months__1660_Schaalia_odontolytica__k141_179007	1	13781	Schaalia	Schaalia odontolytica
B25_12_months	k141_179530_phage557_47437_68730_16_0.6	21294	B25_12_months__1262885_Eubacterium_sp._CAG:248__k141_179530	47438	68731	Eubacterium	Eubacterium sp. CAG:248
B25_12_months	k141_179820	20891	B25_12_months__162156_uncultured_Bacteroides_sp.__k141_179820	1	20891	Bacteroides	uncultured Bacteroides sp.
B25_12_months	k141_1803_phage300_46404_89559_33_0.64	43156	B25_12_months__1547_Erysipelatoclostridium_ramosum__k141_1803	46405	89560	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B25_12_months	k141_182809_phage1186_2_14445_26_0.85	14444	B25_12_months__1712675_Turicibacter_sp._H121__k141_182809	3	14446	Turicibacter	Turicibacter sp. H121
B25_12_months	k141_184469_phage1413_1_15954_18_0.77	15954	B10_6_months__137838_Clostridium_neonatale__k141_34930	292	16245	Clostridium	Clostridium neonatale
B25_12_months	k141_184469_phage1413_1_15954_18_0.77	15954	B2_1_month__137838_Clostridium_neonatale__k141_9387	48	16001	Clostridium	Clostridium neonatale
B25_12_months	k141_184469_phage1414_18751_32762_12_0.59	14012	B19_6_months__137838_Clostridium_neonatale__k141_14978	15263	1252	Clostridium	Clostridium neonatale
B25_12_months	k141_184469_phage1414_18751_32762_12_0.59	14012	B10_6_months__137838_Clostridium_neonatale__k141_34930	19042	33053	Clostridium	Clostridium neonatale
B25_12_months	k141_184469_phage1414_18751_32762_12_0.59	14012	B2_1_month__137838_Clostridium_neonatale__k141_9387	18799	32810	Clostridium	Clostridium neonatale
B25_12_months	k141_185438_phage1559_13464_24246_16_0.63	10783	B41_12_months__28025_Bifidobacterium_animalis__k141_89332	111659	100877	Bifidobacterium	Bifidobacterium animalis
B25_12_months	k141_185438_phage1559_13464_24246_16_0.63	10783	B33_12_months__28025_Bifidobacterium_animalis__k141_4312	11085	21867	Bifidobacterium	Bifidobacterium animalis
B25_12_months	k141_185438_phage1559_13464_24246_16_0.63	10783	B32_12_months__28025_Bifidobacterium_animalis__k141_94577	47009	36227	Bifidobacterium	Bifidobacterium animalis
B25_12_months	k141_185438_phage1559_13464_24246_16_0.63	10783	B31_1_month__28025_Bifidobacterium_animalis__k141_6906	111730	100948	Bifidobacterium	Bifidobacterium animalis
B25_12_months	k141_185438_phage1559_13464_24246_16_0.63	10783	B29_12_months__28025_Bifidobacterium_animalis__k141_106502	46932	36150	Bifidobacterium	Bifidobacterium animalis
B25_12_months	k141_185438_phage1559_13464_24246_16_0.63	10783	B27_12_months__28025_Bifidobacterium_animalis__k141_32549	111820	101038	Bifidobacterium	Bifidobacterium animalis
B25_12_months	k141_185438_phage1559_13464_24246_16_0.63	10783	B25_12_months__28025_Bifidobacterium_animalis__k141_185438	13465	24247	Bifidobacterium	Bifidobacterium animalis
B25_12_months	k141_185438_phage1559_13464_24246_16_0.63	10783	B24_12_months__28025_Bifidobacterium_animalis__k141_41942	47071	36289	Bifidobacterium	Bifidobacterium animalis
B25_12_months	k141_185438_phage1559_13464_24246_16_0.63	10783	B21_12_months__28025_Bifidobacterium_animalis__k141_27898	13465	24247	Bifidobacterium	Bifidobacterium animalis
B25_12_months	k141_185438_phage1559_13464_24246_16_0.63	10783	B15_6_months__28025_Bifidobacterium_animalis__k141_3138	46960	36178	Bifidobacterium	Bifidobacterium animalis
B25_12_months	k141_185438_phage1559_13464_24246_16_0.63	10783	B15_12_months__28025_Bifidobacterium_animalis__k141_83231	46948	36166	Bifidobacterium	Bifidobacterium animalis
B25_12_months	k141_185438_phage1559_13464_24246_16_0.63	10783	B13_12_months__28025_Bifidobacterium_animalis__k141_103554	35495	24713	Bifidobacterium	Bifidobacterium animalis
B25_12_months	k141_185438_phage1559_13464_24246_16_0.63	10783	B11_12_months__28025_Bifidobacterium_animalis__k141_94047	47025	36243	Bifidobacterium	Bifidobacterium animalis
B25_12_months	k141_185438_phage1559_13464_24246_16_0.63	10783	B5_12_months__28025_Bifidobacterium_animalis__k141_39461	46995	36213	Bifidobacterium	Bifidobacterium animalis
B25_12_months	k141_185438_phage1559_13464_24246_16_0.63	10783	B3_6_months__28025_Bifidobacterium_animalis__k141_10514	13460	24242	Bifidobacterium	Bifidobacterium animalis
B25_12_months	k141_185438_phage1559_13464_24246_16_0.63	10783	B3_12_months__28025_Bifidobacterium_animalis__k141_71376	53936	64718	Bifidobacterium	Bifidobacterium animalis
B25_12_months	k141_185438_phage1559_13464_24246_16_0.63	10783	B2_6_months__28025_Bifidobacterium_animalis__k141_17186	111820	101038	Bifidobacterium	Bifidobacterium animalis
B25_12_months	k141_185591	13951	B35_12_months__301302_Roseburia_faecis__k141_37048	16327	2370	Roseburia	Roseburia faecis
B25_12_months	k141_185629_phage1584_11054_22455_25_0.65	11402	B39_6_months__48296_Acinetobacter_pittii__k141_45732	66496	77897	Acinetobacter	Acinetobacter pittii
B25_12_months	k141_185629_phage1584_11054_22455_25_0.65	11402	B38_6_months__48296_Acinetobacter_pittii__k141_92511	106315	117716	Acinetobacter	Acinetobacter pittii
B25_12_months	k141_185629_phage1584_11054_22455_25_0.65	11402	B32_12_months__48296_Acinetobacter_pittii__k141_101095	59354	70755	Acinetobacter	Acinetobacter pittii
B25_12_months	k141_185629_phage1584_11054_22455_25_0.65	11402	B31_12_months__48296_Acinetobacter_pittii__k141_4285	84677	96078	Acinetobacter	Acinetobacter pittii
B25_12_months	k141_185629_phage1584_11054_22455_25_0.65	11402	B5_12_months__48296_Acinetobacter_pittii__k141_91788	131729	143130	Acinetobacter	Acinetobacter pittii
B25_12_months	k141_185629_phage1584_11054_22455_25_0.65	11402	B2_1_month__48296_Acinetobacter_pittii__k141_43994	85246	96647	Acinetobacter	Acinetobacter pittii
B25_12_months	k141_185629_phage1586_30821_41914_22_0.62	11094	B39_6_months__48296_Acinetobacter_pittii__k141_45732	86263	97356	Acinetobacter	Acinetobacter pittii
B25_12_months	k141_185629_phage1586_30821_41914_22_0.62	11094	B38_6_months__48296_Acinetobacter_pittii__k141_92511	126082	137175	Acinetobacter	Acinetobacter pittii
B25_12_months	k141_185629_phage1586_30821_41914_22_0.62	11094	B32_12_months__48296_Acinetobacter_pittii__k141_101095	79121	90214	Acinetobacter	Acinetobacter pittii
B25_12_months	k141_185629_phage1586_30821_41914_22_0.62	11094	B31_12_months__48296_Acinetobacter_pittii__k141_4285	104444	115537	Acinetobacter	Acinetobacter pittii
B25_12_months	k141_185629_phage1586_30821_41914_22_0.62	11094	B5_12_months__48296_Acinetobacter_pittii__k141_91788	151496	162589	Acinetobacter	Acinetobacter pittii
B25_12_months	k141_185629_phage1586_30821_41914_22_0.62	11094	B2_1_month__48296_Acinetobacter_pittii__k141_43994	105013	116106	Acinetobacter	Acinetobacter pittii
B25_12_months	k141_185629_phage1587_54704_77049_29_0.75	22346	B39_6_months__48296_Acinetobacter_pittii__k141_45732	110146	132491	Acinetobacter	Acinetobacter pittii
B25_12_months	k141_185629_phage1587_54704_77049_29_0.75	22346	B32_12_months__48296_Acinetobacter_pittii__k141_101095	103004	125349	Acinetobacter	Acinetobacter pittii
B25_12_months	k141_185629_phage1587_54704_77049_29_0.75	22346	B31_12_months__48296_Acinetobacter_pittii__k141_4285	128327	150672	Acinetobacter	Acinetobacter pittii
B25_12_months	k141_185629_phage1587_54704_77049_29_0.75	22346	B5_12_months__48296_Acinetobacter_pittii__k141_91788	9404	31749	Acinetobacter	Acinetobacter pittii
B25_12_months	k141_185629_phage1587_54704_77049_29_0.75	22346	B2_1_month__48296_Acinetobacter_pittii__k141_43994	128896	151241	Acinetobacter	Acinetobacter pittii
B25_12_months	k141_185629_phage1588_78027_92488_19_0.66	14462	B39_6_months__48296_Acinetobacter_pittii__k141_45732	133469	147930	Acinetobacter	Acinetobacter pittii
B25_12_months	k141_185629_phage1588_78027_92488_19_0.66	14462	B38_6_months__48296_Acinetobacter_pittii__k141_92511	7313	21774	Acinetobacter	Acinetobacter pittii
B25_12_months	k141_185629_phage1588_78027_92488_19_0.66	14462	B32_12_months__48296_Acinetobacter_pittii__k141_101095	126327	140788	Acinetobacter	Acinetobacter pittii
B25_12_months	k141_185629_phage1588_78027_92488_19_0.66	14462	B31_12_months__48296_Acinetobacter_pittii__k141_4285	151650	166111	Acinetobacter	Acinetobacter pittii
B25_12_months	k141_185629_phage1588_78027_92488_19_0.66	14462	B5_12_months__48296_Acinetobacter_pittii__k141_91788	32727	47188	Acinetobacter	Acinetobacter pittii
B25_12_months	k141_185629_phage1588_78027_92488_19_0.66	14462	B2_1_month__48296_Acinetobacter_pittii__k141_43994	152219	166116	Acinetobacter	Acinetobacter pittii
B25_12_months	k141_185629_phage1589_102030_145248_56_0.74	43219	B38_6_months__48296_Acinetobacter_pittii__k141_92511	31316	74534	Acinetobacter	Acinetobacter pittii
B25_12_months	k141_185629_phage1589_102030_145248_56_0.74	43219	B31_12_months__48296_Acinetobacter_pittii__k141_4285	9678	52896	Acinetobacter	Acinetobacter pittii
B25_12_months	k141_185629_phage1589_102030_145248_56_0.74	43219	B5_12_months__48296_Acinetobacter_pittii__k141_91788	56730	99948	Acinetobacter	Acinetobacter pittii
B25_12_months	k141_185629_phage1589_102030_145248_56_0.74	43219	B2_1_month__48296_Acinetobacter_pittii__k141_43994	10247	53465	Acinetobacter	Acinetobacter pittii
B25_12_months	k141_185629_phage1590_146282_165819_38_0.69	19538	B39_6_months__48296_Acinetobacter_pittii__k141_45732	35749	55286	Acinetobacter	Acinetobacter pittii
B25_12_months	k141_185629_phage1590_146282_165819_38_0.69	19538	B38_6_months__48296_Acinetobacter_pittii__k141_92511	75568	95105	Acinetobacter	Acinetobacter pittii
B25_12_months	k141_185629_phage1590_146282_165819_38_0.69	19538	B32_12_months__48296_Acinetobacter_pittii__k141_101095	28607	48144	Acinetobacter	Acinetobacter pittii
B25_12_months	k141_185629_phage1590_146282_165819_38_0.69	19538	B31_12_months__48296_Acinetobacter_pittii__k141_4285	53930	73467	Acinetobacter	Acinetobacter pittii
B25_12_months	k141_185629_phage1590_146282_165819_38_0.69	19538	B5_12_months__48296_Acinetobacter_pittii__k141_91788	100982	120519	Acinetobacter	Acinetobacter pittii
B25_12_months	k141_185629_phage1590_146282_165819_38_0.69	19538	B2_1_month__48296_Acinetobacter_pittii__k141_43994	54499	74036	Acinetobacter	Acinetobacter pittii
B25_12_months	k141_19684_phage259_570_11439_14_0.88	10870	B25_12_months__261299_Intestinibacter_bartlettii__k141_19684	571	11440	Intestinibacter	Intestinibacter bartlettii
B25_12_months	k141_19684_phage259_570_11439_14_0.88	10870	B22_12_months__261299_Intestinibacter_bartlettii__k141_94826	4644	15213	Intestinibacter	Intestinibacter bartlettii
B25_12_months	k141_19931_1_checkv_6117-40523/80131	34407	B39_6_months__48296_Acinetobacter_pittii__k141_8491	46903	12497	Acinetobacter	Acinetobacter pittii
B25_12_months	k141_19931_1_checkv_6117-40523/80131	34407	B39_1_month__48296_Acinetobacter_pittii__k141_13409	6085	40491	Acinetobacter	Acinetobacter pittii
B25_12_months	k141_19931_1_checkv_6117-40523/80131	34407	B38_6_months__48296_Acinetobacter_pittii__k141_72701	6105	40511	Acinetobacter	Acinetobacter pittii
B25_12_months	k141_19931_1_checkv_6117-40523/80131	34407	B37_6_months__48296_Acinetobacter_pittii__k141_8866	6074	40480	Acinetobacter	Acinetobacter pittii
B25_12_months	k141_19931_1_checkv_6117-40523/80131	34407	B35_12_months__48296_Acinetobacter_pittii__k141_38935	6117	40523	Acinetobacter	Acinetobacter pittii
B25_12_months	k141_19931_1_checkv_6117-40523/80131	34407	B31_6_months__48296_Acinetobacter_pittii__k141_10136	74025	39619	Acinetobacter	Acinetobacter pittii
B25_12_months	k141_19931_1_checkv_6117-40523/80131	34407	B31_1_month__48296_Acinetobacter_pittii__k141_7623	6117	40523	Acinetobacter	Acinetobacter pittii
B25_12_months	k141_19931_1_checkv_6117-40523/80131	34407	B31_12_months__48296_Acinetobacter_pittii__k141_8425	47599	13193	Acinetobacter	Acinetobacter pittii
B25_12_months	k141_19931_1_checkv_6117-40523/80131	34407	B27_12_months__48296_Acinetobacter_pittii__k141_53765	74025	39619	Acinetobacter	Acinetobacter pittii
B25_12_months	k141_19931_1_checkv_6117-40523/80131	34407	B25_12_months__48296_Acinetobacter_pittii__k141_19931	6117	40523	Acinetobacter	Acinetobacter pittii
B25_12_months	k141_19931_1_checkv_6117-40523/80131	34407	B24_12_months__48296_Acinetobacter_pittii__k141_59612	6117	40523	Acinetobacter	Acinetobacter pittii
