sample	contig	qlen	ref	sstart	send	host_genus	host_species
B26_12_months	k141_92578_phage724_75677_93709_15_0.68	18033	B26_12_months__46503_Parabacteroides_merdae__k141_92578	75678	93710	Parabacteroides	Parabacteroides merdae
B26_12_months	k141_94159_phage58_349_43921_36_0.64	43573	B26_12_months__1160721_Ruminococcus_bicirculans__k141_94159	350	43922	Ruminococcus	Ruminococcus bicirculans
B26_12_months	k141_94865_phage196_64183_109635_27_0.58	45453	B26_12_months__1946717_Lachnospira_sp._UBA3790__k141_94865	64184	109636	Lachnospira	Lachnospira sp. UBA3790
B26_12_months	k141_9497_1_checkv_28825-82493/165895	53669	B26_12_months__301301_Roseburia_hominis__k141_9497	28825	82493	Roseburia	Roseburia hominis
B26_12_months	k141_9525	28662	B26_12_months__216816_Bifidobacterium_longum__k141_9525	1	28662	Bifidobacterium	Bifidobacterium longum
B26_12_months	k141_97046	37405	B26_12_months__3016592_Faecalicatena_orotica__k141_97046	1	37405	Faecalicatena	Faecalicatena orotica
B26_12_months	k141_9975_phage573_10095_21193_10_0.51	11099	B26_12_months__39485_Lachnospira_eligens__k141_9975	10096	21194	Lachnospira	Lachnospira eligens
B26_6_months	k141_10219_1_checkv_2896-26536/84024	23641	B26_6_months__3016596_Klebsiella_oxytoca__k141_10219	2896	26536	Klebsiella	Klebsiella oxytoca
B26_6_months	k141_10248	10314	B26_6_months__47715_Lacticaseibacillus_rhamnosus__k141_10248	1	10314	Lacticaseibacillus	Lacticaseibacillus rhamnosus
B26_6_months	k141_10531	26494	B26_6_months__137838_Clostridium_neonatale__k141_10531	1	26494	Clostridium	Clostridium neonatale
B26_6_months	k141_10802_phage147_8497_41231_37_0.6	32735	B26_6_months__1502_Clostridium_perfringens__k141_10802	8498	41232	Clostridium	Clostridium perfringens
B26_6_months	k141_10835	14543	B26_6_months__3013372_Prevotella_bivia__k141_10835	1	14543	Prevotella	Prevotella bivia
B26_6_months	k141_10845_1_checkv_84864-130244/130244	45381	B26_6_months__244366_Klebsiella_variicola__k141_10845	84864	130244	Klebsiella	Klebsiella variicola
B26_6_months	k141_10915_phage205_1_25337_18_0.64	25337	B26_6_months__1502_Clostridium_perfringens__k141_10915	2	25338	Clostridium	Clostridium perfringens
B26_6_months	k141_11274	35114	B26_6_months__1502_Clostridium_perfringens__k141_11274	1	35114	Clostridium	Clostridium perfringens
B26_6_months	k141_11281_1_checkv_36177-71493/125362	35317	B26_6_months__562_Escherichia_coli__k141_11281	36177	71493	Escherichia	Escherichia coli
B26_6_months	k141_11372_phage436_8306_24609_14_0.59	16304	B26_6_months__59620_uncultured_Clostridium_sp.__k141_11372	8307	24610	Clostridium	uncultured Clostridium sp.
B26_6_months	k141_1170_phage11_262_13231_14_0.62	12970	B26_6_months__137838_Clostridium_neonatale__k141_1170	263	13232	Clostridium	Clostridium neonatale
B26_6_months	k141_11715	14813	B26_6_months__1639133_Citrobacter_portucalensis__k141_11715	1	14813	Citrobacter	Citrobacter portucalensis
B26_6_months	k141_11852_1_checkv_1-15582/29253	15582	B26_6_months__59620_uncultured_Clostridium_sp.__k141_11852	1	15582	Clostridium	uncultured Clostridium sp.
B26_6_months	k141_11869	10784	B26_6_months__59620_uncultured_Clostridium_sp.__k141_11869	1	10784	Clostridium	uncultured Clostridium sp.
B26_6_months	k141_12212_phage248_167_30029_32_0.71	29863	B26_6_months__137838_Clostridium_neonatale__k141_12212	168	30030	Clostridium	Clostridium neonatale
B26_6_months	k141_12503_phage395_39742_50965_11_0.7	11224	B26_6_months__137838_Clostridium_neonatale__k141_12503	39743	50966	Clostridium	Clostridium neonatale
B26_6_months	k141_12851	17908	B26_6_months__1639133_Citrobacter_portucalensis__k141_12851	1	17908	Citrobacter	Citrobacter portucalensis
B26_6_months	k141_13588	24989	B26_6_months__137838_Clostridium_neonatale__k141_13588	1	24989	Clostridium	Clostridium neonatale
B26_6_months	k141_1403	15590	B26_6_months__39777_Veillonella_atypica__k141_1403	1	15590	Veillonella	Veillonella atypica
B26_6_months	k141_14034	11575	B26_6_months__28125_Prevotella_bivia__k141_14034	1	11575	Prevotella	Prevotella bivia
B26_6_months	k141_14572	10445	B26_6_months__1639133_Citrobacter_portucalensis__k141_14572	1	10445	Citrobacter	Citrobacter portucalensis
B26_6_months	k141_14671_phage246_1_17592_28_0.79	17592	B26_6_months__1502_Clostridium_perfringens__k141_14671	2	17593	Clostridium	Clostridium perfringens
B26_6_months	k141_15034	15119	B26_6_months__29466_Veillonella_parvula__k141_15034	1	15119	Veillonella	Veillonella parvula
B26_6_months	k141_15394	39964	B26_6_months__47715_Lacticaseibacillus_rhamnosus__k141_15394	1	39964	Lacticaseibacillus	Lacticaseibacillus rhamnosus
B26_6_months	k141_15835_1_checkv_5527-32105/32105	26579	B26_6_months__1502_Clostridium_perfringens__k141_15835	5527	32105	Clostridium	Clostridium perfringens
B26_6_months	k141_15861_phage274_39955_54087_15_0.63	14133	B26_6_months__1502_Clostridium_perfringens__k141_15861	39956	54088	Clostridium	Clostridium perfringens
B26_6_months	k141_15927	14224	B26_6_months__1502_Clostridium_perfringens__k141_15927	1	14224	Clostridium	Clostridium perfringens
B26_6_months	k141_15958_phage346_2_55775_93_0.83	55773	B26_6_months__1502_Clostridium_perfringens__k141_15958	3	55775	Clostridium	Clostridium perfringens
B26_6_months	k141_16289	29627	B26_6_months__244366_Klebsiella_variicola__k141_16289	1	29627	Klebsiella	Klebsiella variicola
B26_6_months	k141_16417_phage68_75794_100926_16_0.62	25133	B26_6_months__137838_Clostridium_neonatale__k141_16417	75795	100927	Clostridium	Clostridium neonatale
B26_6_months	k141_16655_phage173_2396_15169_22_0.86	12773	B26_6_months__137838_Clostridium_neonatale__k141_16655	2397	15169	Clostridium	Clostridium neonatale
B26_6_months	k141_16878	16481	B26_6_months__29466_Veillonella_parvula__k141_16878	1	16481	Veillonella	Veillonella parvula
B26_6_months	k141_17358_phage428_646_12281_13_0.59	11636	B26_6_months__1985876_Escherichia_sp._ESNIH1__k141_17358	647	12282	Escherichia	Escherichia sp. ESNIH1
B26_6_months	k141_1748	16105	B26_6_months__39777_Veillonella_atypica__k141_1748	1	16105	Veillonella	Veillonella atypica
B26_6_months	k141_17518_phage29_7216_25170_19_0.7	17955	B26_6_months__39777_Veillonella_atypica__k141_17518	7217	25171	Veillonella	Veillonella atypica
B26_6_months	k141_17536_phage36_33936_58321_23_0.59	24386	B26_6_months__1502_Clostridium_perfringens__k141_17536	33937	58322	Clostridium	Clostridium perfringens
B26_6_months	k141_17798_phage163_23846_36292_17_0.82	12447	B26_6_months__137838_Clostridium_neonatale__k141_17798	23847	36293	Clostridium	Clostridium neonatale
B26_6_months	k141_17801_phage171_233_12827_17_0.76	12595	B26_6_months__1128111_Veillonella_atypica__k141_17801	234	12828	Veillonella	Veillonella atypica
B26_6_months	k141_17801_phage172_13873_39357_30_0.66	25485	B26_6_months__1128111_Veillonella_atypica__k141_17801	13874	39358	Veillonella	Veillonella atypica
B26_6_months	k141_17907_phage223_2731_14838_12_0.61	12108	B26_6_months__1502_Clostridium_perfringens__k141_17907	2732	14839	Clostridium	Clostridium perfringens
B26_6_months	k141_17928_phage226_1_10854_10_0.74	10853	B26_6_months__868129_Prevotella_bivia__k141_17928	2	10854	Prevotella	Prevotella bivia
B26_6_months	k141_17956_1_checkv_2912-30451/30451	27540	B26_6_months__137838_Clostridium_neonatale__k141_17956	2912	30451	Clostridium	Clostridium neonatale
B26_6_months	k141_18002_1_checkv_18760-45228/93162	26469	B26_6_months__435842_Streptococcus_sp._C150__k141_18002	18760	45228	Streptococcus	Streptococcus sp. C150
B26_6_months	k141_18129_phage315_28137_51955_18_0.65	23819	B26_6_months__137838_Clostridium_neonatale__k141_18129	28138	51956	Clostridium	Clostridium neonatale
B26_6_months	k141_18501_phage445_3_37869_56_0.86	37867	B26_6_months__1502_Clostridium_perfringens__k141_18501	4	37870	Clostridium	Clostridium perfringens
B26_6_months	k141_1930_phage384_1216_21518_34_0.74	20303	B26_6_months__1985876_Escherichia_sp._ESNIH1__k141_1930	1217	21519	Escherichia	Escherichia sp. ESNIH1
B26_6_months	k141_2400	11928	B26_6_months__59620_uncultured_Clostridium_sp.__k141_2400	1	11928	Clostridium	uncultured Clostridium sp.
B26_6_months	k141_2559_phage72_1_20498_23_0.65	20498	B26_6_months__59620_uncultured_Clostridium_sp.__k141_2559	2	20499	Clostridium	uncultured Clostridium sp.
B26_6_months	k141_2593_phage80_225_18798_19_0.75	18574	B26_6_months__137838_Clostridium_neonatale__k141_2593	226	18799	Clostridium	Clostridium neonatale
B26_6_months	k141_2853_1_checkv_18978-30075/31014	11098	B26_6_months__137838_Clostridium_neonatale__k141_2853	18978	30075	Clostridium	Clostridium neonatale
B26_6_months	k141_3414_1_checkv_22475-58283/69744	35809	B26_6_months__562_Escherichia_coli__k141_3414	22475	58283	Escherichia	Escherichia coli
B26_6_months	k141_3468	17635	B26_6_months__59620_uncultured_Clostridium_sp.__k141_3468	1	17635	Clostridium	uncultured Clostridium sp.
B26_6_months	k141_3561_phage24_2892_16149_16_0.74	13258	B26_6_months__1502_Clostridium_perfringens__k141_3561	2893	16150	Clostridium	Clostridium perfringens
B26_6_months	k141_3619	21258	B26_6_months__28125_Prevotella_bivia__k141_3619	1	21258	Prevotella	Prevotella bivia
B26_6_months	k141_378	39271	B26_6_months__562_Escherichia_coli__k141_378	1	39271	Escherichia	Escherichia coli
B26_6_months	k141_3954	23945	B26_6_months__137838_Clostridium_neonatale__k141_3954	1	23945	Clostridium	Clostridium neonatale
B26_6_months	k141_432_phage120_4526_24968_19_0.53	20443	B26_6_months__137838_Clostridium_neonatale__k141_432	4527	24969	Clostridium	Clostridium neonatale
B26_6_months	k141_432_phage121_39197_58723_19_0.67	19527	B26_6_months__137838_Clostridium_neonatale__k141_432	39198	58724	Clostridium	Clostridium neonatale
B26_6_months	k141_4474	16404	B26_6_months__3013372_Prevotella_bivia__k141_4474	1	16404	Prevotella	Prevotella bivia
B26_6_months	k141_5056_phage261_57767_78765_23_0.64	20999	B26_6_months__137838_Clostridium_neonatale__k141_5056	57768	78766	Clostridium	Clostridium neonatale
B26_6_months	k141_5149_phage293_1_31358_30_0.65	31358	B26_6_months__137838_Clostridium_neonatale__k141_5149	2	31359	Clostridium	Clostridium neonatale
B26_6_months	k141_5197_phage332_39561_51478_11_0.53	11918	B26_6_months__137838_Clostridium_neonatale__k141_5197	39562	51479	Clostridium	Clostridium neonatale
B26_6_months	k141_5408_phage407_314_28614_21_0.71	28301	B26_6_months__59620_uncultured_Clostridium_sp.__k141_5408	315	28615	Clostridium	uncultured Clostridium sp.
B26_6_months	k141_5817_phage8_40899_52542_11_0.58	11644	B26_6_months__137838_Clostridium_neonatale__k141_5817	40900	52543	Clostridium	Clostridium neonatale
B26_6_months	k141_5817_phage9_63104_90358_29_0.65	27255	B26_6_months__137838_Clostridium_neonatale__k141_5817	63105	90359	Clostridium	Clostridium neonatale
B26_6_months	k141_6567_phage323_39626_57507_16_0.58	17882	B26_6_months__1502_Clostridium_perfringens__k141_6567	39627	57508	Clostridium	Clostridium perfringens
B26_6_months	k141_6770	20149	B26_6_months__1985876_Escherichia_sp._ESNIH1__k141_6770	1	20149	Escherichia	Escherichia sp. ESNIH1
B26_6_months	k141_6834_phage421_24391_40491_18_0.83	16101	B26_6_months__137838_Clostridium_neonatale__k141_6834	24392	40492	Clostridium	Clostridium neonatale
B26_6_months	k141_7018	10676	B26_6_months__83427_uncultured_Streptococcus_sp.__k141_7018	1	10676	Streptococcus	uncultured Streptococcus sp.
B26_6_months	k141_7048_phage28_2359_14057_10_0.6	11698	B26_6_months__59620_uncultured_Clostridium_sp.__k141_7048	2360	14057	Clostridium	uncultured Clostridium sp.
B26_6_months	k141_7828_phage400_283_36564_47_0.88	36282	B26_6_months__59620_uncultured_Clostridium_sp.__k141_7828	284	36565	Clostridium	uncultured Clostridium sp.
B26_6_months	k141_81	10844	B26_6_months__1502_Clostridium_perfringens__k141_81	1	10844	Clostridium	Clostridium perfringens
B26_6_months	k141_8748	11570	B26_6_months__3013372_Prevotella_bivia__k141_8748	1	11570	Prevotella	Prevotella bivia
B26_6_months	k141_8936	16471	B26_6_months__39777_Veillonella_atypica__k141_8936	1	16471	Veillonella	Veillonella atypica
B26_6_months	k141_9457_1_checkv_1-13588/22074	13588	B26_6_months__1985876_Escherichia_sp._ESNIH1__k141_9457	1	13588	Escherichia	Escherichia sp. ESNIH1
B26_6_months	k141_9572_1_checkv_22696-36214/56827	13519	B26_6_months__47715_Lacticaseibacillus_rhamnosus__k141_9572	22696	36214	Lacticaseibacillus	Lacticaseibacillus rhamnosus
B27_12_months	k141_101493_phage61_40163_56640_13_0.61	16478	B27_12_months__187326_Megasphaera_micronuciformis__k141_101493	40164	56641	Megasphaera	Megasphaera micronuciformis
B27_12_months	k141_104342	20196	B27_12_months__1134687_Klebsiella_michiganensis__k141_104342	1	20196	Klebsiella	Klebsiella michiganensis
B27_12_months	k141_106551_1_checkv_12161-75661/100498	63501	B27_12_months__3019600_Kluyvera_cryocrescens__k141_106551	12161	75661	Kluyvera	Kluyvera cryocrescens
B27_12_months	k141_106841_phage629_10_12437_17_0.92	12428	B27_12_months__1358_Lactococcus_lactis__k141_106841	11	12438	Lactococcus	Lactococcus lactis
B27_12_months	k141_107576_phage56_104427_139490_21_0.72	35064	B27_12_months__28025_Bifidobacterium_animalis__k141_107576	104428	139491	Bifidobacterium	Bifidobacterium animalis
B27_12_months	k141_109196	15290	B27_12_months__1358_Lactococcus_lactis__k141_109196	1	15290	Lactococcus	Lactococcus lactis
B27_12_months	k141_109622_1_checkv_34541-50899/50899	16359	B27_12_months__48296_Acinetobacter_pittii__k141_109622	34541	50899	Acinetobacter	Acinetobacter pittii
B27_12_months	k141_110511	23292	B27_12_months__1358_Lactococcus_lactis__k141_110511	1	23292	Lactococcus	Lactococcus lactis
B27_12_months	k141_111454_phage549_23532_43166_16_0.57	19635	B27_12_months__249061_uncultured_Actinomyces_sp.__k141_111454	23533	43167	Actinomyces	uncultured Actinomyces sp.
B27_12_months	k141_1117_1_checkv_19962-49554/88768	29593	B27_12_months__1190620_Atopobium_sp._ICM42b__k141_1117	19962	49554	Atopobium	Atopobium sp. ICM42b
B27_12_months	k141_113530_1_checkv_72542-83875/83875	11334	B27_12_months__1597_Lacticaseibacillus_paracasei__k141_113530	72542	83875	Lacticaseibacillus	Lacticaseibacillus paracasei
B27_12_months	k141_113917	10435	B27_12_months__851_Fusobacterium_nucleatum__k141_113917	1	10435	Fusobacterium	Fusobacterium nucleatum
B27_12_months	k141_117554_phage352_3_10141_13_0.67	10139	B27_12_months__1358_Lactococcus_lactis__k141_117554	4	10142	Lactococcus	Lactococcus lactis
B27_12_months	k141_119999	13883	B27_12_months__851_Fusobacterium_nucleatum__k141_119999	1	13883	Fusobacterium	Fusobacterium nucleatum
B27_12_months	k141_12312	175479	B27_12_months__1262889_Eubacterium_sp._CAG:38__k141_12312	1	175479	Eubacterium	Eubacterium sp. CAG:38
B27_12_months	k141_123253	13128	B27_12_months__47715_Lacticaseibacillus_rhamnosus__k141_123253	1	13128	Lacticaseibacillus	Lacticaseibacillus rhamnosus
B27_12_months	k141_125989_phage496_39561_52416_10_0.59	12856	B27_12_months__571_Klebsiella_oxytoca__k141_125989	39562	52417	Klebsiella	Klebsiella oxytoca
B27_12_months	k141_126001_phage500_3_14830_33_0.75	14828	B27_12_months__3025234_Mogibacterium_diversum__k141_126001	4	14831	Mogibacterium	Mogibacterium diversum
B27_12_months	k141_126001_phage501_15753_30106_22_0.76	14354	B27_12_months__3025234_Mogibacterium_diversum__k141_126001	15754	30107	Mogibacterium	Mogibacterium diversum
B27_12_months	k141_13083_phage52_73937_104349_22_0.57	30413	B27_12_months__28025_Bifidobacterium_animalis__k141_13083	73938	104350	Bifidobacterium	Bifidobacterium animalis
B27_12_months	k141_14410_phage226_25486_50205_20_0.73	24720	B27_12_months__851_Fusobacterium_nucleatum__k141_14410	25487	50206	Fusobacterium	Fusobacterium nucleatum
B27_12_months	k141_14799	16678	B27_12_months__1262780_Clostridium_sp._CAG:221__k141_14799	1	16678	Clostridium	Clostridium sp. CAG:221
B27_12_months	k141_15917	11127	B27_12_months__1262780_Clostridium_sp._CAG:221__k141_15917	1	11127	Clostridium	Clostridium sp. CAG:221
B27_12_months	k141_15959_phage380_91105_123335_31_0.53	32231	B27_12_months__28025_Bifidobacterium_animalis__k141_15959	91106	123336	Bifidobacterium	Bifidobacterium animalis
B27_12_months	k141_16981	21252	B27_12_months__261299_Intestinibacter_bartlettii__k141_16981	1	21252	Intestinibacter	Intestinibacter bartlettii
B27_12_months	k141_1725_phage227_36551_58455_17_0.61	21905	B27_12_months__1502_Clostridium_perfringens__k141_1725	36552	58456	Clostridium	Clostridium perfringens
B27_12_months	k141_17512_phage497_54175_72765_21_0.61	18591	B27_12_months__1502_Clostridium_perfringens__k141_17512	54176	72766	Clostridium	Clostridium perfringens
B27_12_months	k141_19321_1_checkv_25085-48260/48260	23176	B27_12_months__1169286_Enterococcus_faecalis__k141_19321	25085	48260	Enterococcus	Enterococcus faecalis
B27_12_months	k141_22915_1_checkv_1-15754/23999	15754	B27_12_months__3016596_Klebsiella_oxytoca__k141_22915	1	15754	Klebsiella	Klebsiella oxytoca
B27_12_months	k141_23007	12909	B27_12_months__851_Fusobacterium_nucleatum__k141_23007	1	12909	Fusobacterium	Fusobacterium nucleatum
B27_12_months	k141_24566_phage663_6051_22609_13_0.52	16559	B27_12_months__1303_Streptococcus_oralis__k141_24566	6052	22610	Streptococcus	Streptococcus oralis
B27_12_months	k141_24637	13083	B27_12_months__851_Fusobacterium_nucleatum__k141_24637	1	13083	Fusobacterium	Fusobacterium nucleatum
B27_12_months	k141_25148_phage670_3_27588_21_0.62	27586	B27_12_months__261299_Intestinibacter_bartlettii__k141_25148	4	27589	Intestinibacter	Intestinibacter bartlettii
B27_12_months	k141_27913	14787	B27_12_months__48296_Acinetobacter_pittii__k141_27913	1	14787	Acinetobacter	Acinetobacter pittii
B27_12_months	k141_27941	39913	B27_12_months__48296_Acinetobacter_pittii__k141_27941	1	39913	Acinetobacter	Acinetobacter pittii
B27_12_months	k141_29253	10393	B27_12_months__1358_Lactococcus_lactis__k141_29253	1	10393	Lactococcus	Lactococcus lactis
B27_12_months	k141_30046	22952	B27_12_months__1759399_Streptococcus_sp._A12__k141_30046	1	22952	Streptococcus	Streptococcus sp. A12
B27_12_months	k141_30204	14777	B27_12_months__1358_Lactococcus_lactis__k141_30204	1	14777	Lactococcus	Lactococcus lactis
B27_12_months	k141_32546	31554	B27_12_months__1639133_Citrobacter_portucalensis__k141_32546	1	31554	Citrobacter	Citrobacter portucalensis
B27_12_months	k141_32549_phage96_13057_23610_10_0.54	10554	B27_12_months__28025_Bifidobacterium_animalis__k141_32549	13058	23611	Bifidobacterium	Bifidobacterium animalis
B27_12_months	k141_38025_1_checkv_28154-64840/220652	36687	B27_12_months__48296_Acinetobacter_pittii__k141_38025	28154	64840	Acinetobacter	Acinetobacter pittii
B27_12_months	k141_38804	18732	B27_12_months__1128111_Veillonella_atypica__k141_38804	1	18732	Veillonella	Veillonella atypica
B27_12_months	k141_38844_1_checkv_1-15314/21293	15314	B27_12_months__571_Klebsiella_oxytoca__k141_38844	1	15314	Klebsiella	Klebsiella oxytoca
